case_id,WEEK_NUM,target,actualdpdtolerance_344P,amtinstpaidbefduel24m_4187115A,annuity_780A,annuitynextmonth_57A,applicationcnt_361L,applications30d_658L,applicationscnt_1086L,applicationscnt_464L,applicationscnt_629L,applicationscnt_867L,avgdbddpdlast24m_3658932P,avgdbddpdlast3m_4187120P,avgdbdtollast24m_4525197P,avgdpdtolclosure24_3658938P,avginstallast24m_3658937A,avglnamtstart24m_4525187A,avgmaxdpdlast9m_3716943P,avgoutstandbalancel6m_4187114A,avgpmtlast12m_4525200A,bankacctype_710L,cardtype_51L,clientscnt12m_3712952L,clientscnt3m_3712950L,clientscnt6m_3712949L,clientscnt_100L,clientscnt_1022L,clientscnt_1071L,clientscnt_1130L,clientscnt_157L,clientscnt_257L,clientscnt_304L,clientscnt_360L,clientscnt_493L,clientscnt_533L,clientscnt_887L,clientscnt_946L,cntincpaycont9m_3716944L,cntpmts24_3658933L,commnoinclast6m_3546845L,credamount_770A,credtype_322L,currdebt_22A,currdebtcredtyperange_828A,datefirstoffer_1144D,datelastinstal40dpd_247D,datelastunpaid_3546854D,daysoverduetolerancedd_3976961L,deferredmnthsnum_166L,disbursedcredamount_1113A,disbursementtype_67L,downpmt_116A,dtlastpmtallstes_4499206D,eir_270L,equalitydataagreement_891L,firstclxcampaign_1125D,firstdatedue_489D,homephncnt_628L,inittransactionamount_650A,inittransactioncode_186L,interestrate_311L,isbidproduct_1095L,isdebitcard_729L,lastactivateddate_801D,lastapplicationdate_877D,lastapprcommoditycat_1041M,lastapprcredamount_781A,lastapprdate_640D,lastcancelreason_561M,lastdelinqdate_224D,lastrejectcommoditycat_161M,lastrejectcommodtypec_5251769M,lastrejectcredamount_222A,lastrejectdate_50D,lastrejectreason_759M,lastrejectreasonclient_4145040M,lastst_736L,maininc_215A,mastercontrelectronic_519L,mastercontrexist_109L,maxannuity_159A,maxdbddpdlast1m_3658939P,maxdbddpdtollast12m_3658940P,maxdbddpdtollast6m_4187119P,maxdebt4_972A,maxdpdfrom6mto36m_3546853P,maxdpdinstldate_3546855D,maxdpdinstlnum_3546846P,maxdpdlast12m_727P,maxdpdlast24m_143P,maxdpdlast3m_392P,maxdpdlast6m_474P,maxdpdlast9m_1059P,maxdpdtolerance_374P,maxinstallast24m_3658928A,maxlnamtstart6m_4525199A,maxoutstandbalancel12m_4187113A,maxpmtlast3m_4525190A,mindbddpdlast24m_3658935P,mindbdtollast24m_4525191P,mobilephncnt_593L,monthsannuity_845L,numactivecreds_622L,numactivecredschannel_414L,numactiverelcontr_750L,numcontrs3months_479L,numincomingpmts_3546848L,numinstlallpaidearly3d_817L,numinstls_657L,numinstlsallpaid_934L,numinstlswithdpd10_728L,numinstlswithdpd5_4187116L,numinstlswithoutdpd_562L,numinstmatpaidtearly2d_4499204L,numinstpaid_4499208L,numinstpaidearly3d_3546850L,numinstpaidearly3dest_4493216L,numinstpaidearly5d_1087L,numinstpaidearly5dest_4493211L,numinstpaidearly5dobd_4499205L,numinstpaidearly_338L,numinstpaidearlyest_4493214L,numinstpaidlastcontr_4325080L,numinstpaidlate1d_3546852L,numinstregularpaid_973L,numinstregularpaidest_4493210L,numinsttopaygr_769L,numinsttopaygrest_4493213L,numinstunpaidmax_3546851L,numinstunpaidmaxest_4493212L,numnotactivated_1143L,numpmtchanneldd_318L,numrejects9m_859L,opencred_647L,paytype1st_925L,paytype_783L,pctinstlsallpaidearl3d_427L,pctinstlsallpaidlat10d_839L,pctinstlsallpaidlate1d_3546856L,pctinstlsallpaidlate4d_3546849L,pctinstlsallpaidlate6d_3546844L,pmtnum_254L,posfpd10lastmonth_333P,posfpd30lastmonth_3976960P,posfstqpd30lastmonth_3976962P,price_1097A,sellerplacecnt_915L,sellerplacescnt_216L,sumoutstandtotal_3546847A,sumoutstandtotalest_4493215A,totaldebt_9A,totalsettled_863A,totinstallast1m_4525188A,twobodfilling_608L,typesuite_864L,validfrom_1069D,assignmentdate_238D,birthdate_574D,dateofbirth_337D,days120_123L,days180_256L,days30_165L,days360_512L,days90_310L,education_1103M,firstquarter_103L,fourthquarter_440L,maritalst_385M,numberofqueries_373L,pmtaverage_3A,pmtcount_693L,pmtscount_423L,pmtssum_45A,responsedate_1012D,riskassesment_302T,riskassesment_940T,secondquarter_766L,thirdquarter_1082L,min_annuity_853A,max_annuity_853A,mean_annuity_853A,max_currdebt_94A,mean_currdebt_94A,sum_currdebt_94A,max_mainoccupationinc_437A,mean_mainoccupationinc_437A,sum_mainoccupationinc_437A,mean_cancelreason_3545846M,PREDICTIONS
20,0,0.0,0.0,,6000.0,3979.4001,0.0,0.0,0.0,0.0,0.0,3.0,-9.0,,,0.0,3979.4001,,0.0,,,,INSTANT,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,100000.0,REL,35748.6,0.0,,,,0.0,0.0,0.0,DD,0.0,,,,,-31.0,1.0,0.0,NDF,,False,False,-57.0,-62.0,a55475b1,32000.0,-62.0,a55475b1,,P159_130_59,a55475b1,112896.0,-352.0,P94_109_143,a55475b1,A,96000.0,0.0,0.0,8000.0,-3.0,-3.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3979.4001,,,,-14.0,,1.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,12.0,2.0,0.0,,2.0,,,3.0,,2.0,,,2.0,,,0.0,3.0,,9.0,,9.0,,0.0,0.0,0.0,False,OTHER,OTHER,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,3.0,35748.6,,35748.6,12000.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,3979.4001,4704.8003,4342.1002,29897.87,29897.87,29897.87,96000.0,83000.0,166000.0,,0.0017150906128197158
21,0,0.0,,,2645.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,14000.0,CAL,0.0,0.0,,,,,0.0,14000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-55.0,a55475b1,,,P94_109_143,,P159_130_59,a55475b1,12592.0,-55.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,False,OTHER,OTHER,,,,,,6.0,0.0,0.0,0.0,,1.0,2.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,484.4,4986.6,2735.5,,,0.0,44000.0,27700.0,55400.0,,0.03476449617419765
22,0,0.0,,,2981.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,24000.0,CAL,0.0,0.0,,,,,0.0,24000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,12.0,0.0,0.0,0.0,,1.0,0.0,,,0.0,0.0,,FO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00771935164190448
23,0,0.0,,,5180.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,60000.0,CAL,0.0,0.0,,,,,0.0,60000.0,GBA,0.0,,0.2499,,,,0.0,,CASH,0.2499,False,,,-364.0,a55475b1,,,P24_27_36,,a55475b1,a55475b1,,,a55475b1,a55475b1,T,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,18.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,9091.2,9091.2,9091.2,,,0.0,28000.0,28000.0,28000.0,,0.002489505802236647
24,0,0.0,0.0,,2212.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,24000.0,CAL,0.0,0.0,,,,,0.0,24000.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,-1636.0,a55475b1,,,a55475b1,,P21_79_33,a55475b1,5520.0,-1636.0,a55475b1,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,1045.0,1045.0,1045.0,0.0,0.0,0.0,30000.0,30000.0,60000.0,,0.0018013219660472945
25,0,0.0,,,4582.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,44000.0,CAL,0.0,0.0,,,,,0.0,44000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-404.0,a55475b1,,,P94_109_143,,P12_6_178,a55475b1,28554.8,-404.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,16.0,1.0,0.0,1.0,,0.0,2.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,3018.4001,3018.4001,3018.4001,,,0.0,40000.0,40000.0,40000.0,,0.0005517511805251951
26,0,0.0,,,2981.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,24000.0,CAL,0.0,0.0,,,,,0.0,24000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025025471791838977
27,0,0.0,,,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,20300.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,0.0,0.0,NDF,,False,False,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,BO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1717974775757679
28,0,0.0,,,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,,,,100000.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,0.0,0.0,NDF,,False,False,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2718881374903459
29,0,0.0,,,2294.8,0.0,0.0,0.0,8.0,0.0,0.0,3.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,,,0.0,20000.0,CAL,0.0,0.0,,,,,0.0,20000.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,-128.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,0.0,-128.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,False,OTHER,OTHER,,,,,,18.0,0.0,0.0,0.0,,0.0,2.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,2882.8,3430.6,3156.7,,,0.0,110000.0,93333.33333333333,280000.0,,0.0003088177982379943
30,0,0.0,,,2400.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40000.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,1.0,0.0,NDF,,False,False,,-1868.0,a55475b1,,,a55475b1,,P148_110_5,a55475b1,30998.0,-1868.0,a55475b1,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,False,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,2.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,5297.6,6601.8003,5975.6500750000005,,,0.0,34000.0,33500.0,134000.0,,0.0006871393753917393
31,0,0.0,,,5339.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005413125281036864
32,0,0.0,,,1218.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,,,,20300.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,1.0,0.0,NDF,,False,False,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13457296479999828
33,0,0.0,,,3779.4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20000.0,CAL,0.0,0.0,,,,,0.0,20000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,6.0,0.0,,,,0.0,0.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01708381899428316
34,0,0.0,,,3654.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,INSTANT,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,60900.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,0.0,0.0,NDF,,False,False,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,BO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022333004185805982
35,0,0.0,,,3779.4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20000.0,CAL,0.0,0.0,,,,,0.0,20000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,6.0,0.0,,,,0.0,0.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023048376429149434
36,0,0.0,,,4969.4,0.0,0.0,2.0,0.0,0.0,0.0,4.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,0.0,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-1.0,a55475b1,,,P53_10_15,,a55475b1,a55475b1,40000.0,-1.0,P53_10_15,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,False,OTHER,OTHER,,,,,,12.0,0.0,0.0,0.0,,2.0,3.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,4199.6,4973.0,4586.3,,,0.0,80000.0,69000.0,276000.0,,0.006048663742737866
37,0,0.0,,,5951.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100000.0,CAL,0.0,0.0,,,,,0.0,100000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,42.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026841753725447188
38,0,0.0,0.0,,1827.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,30450.0,REL,0.0,0.0,,,,,0.0,0.0,DD,0.0,,,,,,1.0,0.0,NDF,,False,False,-6.0,-23.0,a55475b1,30450.0,-23.0,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,K,20000.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,False,OTHER,OTHER,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,,0.005474104182389695
39,0,0.0,,,2687.2,0.0,0.0,0.0,4.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,0.0,30000.0,CAL,0.0,0.0,,,,,0.0,30000.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,-146.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,200000.0,-146.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,False,OTHER,OTHER,,,,,,24.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,8841.8,8841.8,8841.8,,,0.0,44000.0,44000.0,44000.0,,0.0064338552700142475
40,0,0.0,,,3148.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,INSTANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,52478.0,REL,0.0,0.0,,,,,0.0,34503.0,SBA,0.0,,,,,,0.0,34503.0,POS,,False,False,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,12.0,0.0,0.0,0.0,34503.0,0.0,0.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013802041066077251
41,0,0.0,0.0,,6641.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,0.0,,,,80000.0,CAL,0.0,0.0,,,,,0.0,80000.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,-59.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,48000.0,-59.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,False,OTHER,OTHER,,,,,,40.0,0.0,0.0,0.0,,1.0,2.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,2858.6,6463.8003,4661.20015,0.0,0.0,0.0,112000.0,68000.0,136000.0,,0.024550263372471536
42,0,0.0,,,5722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,64000.0,CAL,0.0,0.0,,,,,0.0,64000.0,GBA,0.0,,0.45,,,,1.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07371978325339683
43,0,0.0,,,2733.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,CA,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,22000.0,CAL,0.0,0.0,,,,,0.0,22000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,12.0,0.0,0.0,0.0,,0.0,5.0,,,0.0,0.0,,FO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005111042815380558
44,0,0.0,,,2555.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,CA,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40000.0,CAL,0.0,0.0,,,,,0.0,40000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,,a55475b1,,,a55475b1,,a55475b1,a55475b1,,,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,OTHER,OTHER,,,,,,24.0,0.0,,,,0.0,2.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041681870711595355
45,0,0.0,,,3634.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,34000.0,CAL,0.0,0.0,,,,,0.0,34000.0,GBA,0.0,,0.45,,,,0.0,,CASH,0.45,False,,,-141.0,a55475b1,,,P94_109_143,,a55475b1,a55475b1,100000.0,-141.0,P94_109_143,a55475b1,D,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,False,OTHER,OTHER,,,,,,18.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,FO,AL,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,34000.0,34000.0,34000.0,,0.026669711910367943
